crop,country,iso3_code,aver_n_rate_kg_ha,COD,Agri-Footprint Region,Country,IPCC Climate Koppen,DE EF,DE EF Level,IE Volitisation Factor IPCC,IE EF Volatilization and redeposition,IE Leaching Factor IPCC,IE EF Leaching and runoff,EF urea IPCC,EF transport (global) (kgN/ kgCO2),EF production (global) (kgN/ kgCO2),ISO3,direct_emissions,indirect_emissions_VR,indirect_emissions_LR,indirect_emissions_total,production_emissions,transport_emissions,urea emissions,total_emissions
Sugar beet,Austria,AUT,80.0,13,Europe,Austria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,AUT,233.2,466.4,366.45714285714286,832.8571428571429,298.4,22.160000000000004,58.666666666666664,1445.2838095238099
Vegetables,Austria,AUT,105.0,13,Europe,Austria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,AUT,306.07499999999993,612.1499999999999,480.97499999999997,1093.1249999999998,391.65,29.085,77.0,1896.935
Wheat,Austria,AUT,108.0,13,Europe,Austria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,AUT,314.82000000000005,629.6400000000001,494.71714285714285,1124.357142857143,402.84,29.916000000000004,79.2,1951.1331428571427
Cottonseed,Bangladesh,BGD,39.8272049567505,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,116.09630244892772,232.19260489785543,182.43704670545782,414.6296516033133,148.55547448867935,11.03213577301989,29.206616968283697,719.520181282224
Fruit primary and citrus fruits and treenuts,Bangladesh,BGD,117.22102664222,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,341.69929266207134,683.3985853241427,536.956031326112,1220.3546166502547,437.2344293754806,32.470224379894944,85.96208620429466,2117.7206492719965
Grassland,Bangladesh,BGD,0.0,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maize,Bangladesh,BGD,105.562428623364,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,307.7144794371061,615.4289588742122,483.55132482973806,1098.9802837039501,393.7478587651477,29.24079272867183,77.4124476571336,1907.095862292009
Other cereals,Bangladesh,BGD,0.0,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other oil crops,Bangladesh,BGD,24.8260621739165,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,72.36797123696661,144.73594247393322,113.72109765809036,258.45704013202356,92.60121190870855,6.876819222174872,18.20577892753877,448.50882142741233
Residual,Bangladesh,BGD,67.9251600615513,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,198.00184157942203,396.00368315884407,311.14575105337747,707.1494342122215,253.36084702958632,18.81526933704971,49.811784045137614,1227.1391762034173
Rice,Bangladesh,BGD,91.7507763529883,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,267.4535130689609,534.9070261379218,420.28409196550996,955.1911181034318,342.23039579664635,25.41496504977776,67.28390265885808,1657.5738946776748
Roots/tubers,Bangladesh,BGD,103.900837893905,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,302.8709424607331,605.7418849214662,475.9400524382949,1081.6819373597612,387.55012534426567,28.78053209661169,76.19394778886368,1877.0774850502353
Sugar cane,Bangladesh,BGD,99.7701766133822,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,290.83006482800914,581.6601296560183,457.0186733011572,1038.6788029571755,372.1427587679156,27.636338921906873,73.16479618314696,1802.4527616581543
Vegetables,Bangladesh,BGD,83.1329458936806,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,242.33253728007898,484.66507456015796,380.8082728686955,865.4733474288535,310.0858881834286,23.02782601254953,60.96416032203245,1501.8837592269429
Wheat,Bangladesh,BGD,47.152708245869,17,South Asia,Bangladesh,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGD,137.45014453670814,274.9002890734163,215.9930842719699,490.8933733453862,175.87960175709136,13.061300184105715,34.57865271363727,851.8630725369287
Fruit primary and citrus fruits and treenuts,Belarus,BLR,10.5724637681159,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,13.208027950310507,61.637463768115694,48.42943581780519,110.06689958592088,39.43528985507231,2.9285724637681048,7.753140096618327,173.39192995169012
Grassland,Belarus,BLR,19.9652989907383,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,24.942362810572345,116.3976931160043,91.45533030543196,207.85302342143626,74.47056523545386,5.53038782043451,14.641219259874754,327.4375585477717
Maize,Belarus,BLR,104.398826979472,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,130.4239631336404,608.6451612903218,478.22119815668134,1086.866359447003,389.4076246334306,28.918475073313747,76.55913978494614,1712.1755620723343
Maize green,Belarus,BLR,92.5626012208795,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,115.63713538237018,539.6399651177275,424.0028297353573,963.6427948530848,345.25850255388053,25.639840538183623,67.87924089531164,1518.0575142228306
Other cereals,Belarus,BLR,76.5455552916963,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,95.62726871798344,446.26058735058945,350.63331863260595,796.8939059831954,285.5149212380272,21.20311881579988,56.13340721391063,1255.3726219689165
Pulses,Belarus,BLR,26.071842410197,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,32.57118026816754,151.9988412514485,119.42766098328097,271.42650223472947,97.24797219003482,7.22190034762457,19.119351100811134,427.58690614136754
Rapeseed,Belarus,BLR,125.0,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,156.16071428571428,728.75,572.5892857142857,1301.3392857142858,466.25,34.625,91.66666666666667,2050.0416666666665
Residual,Belarus,BLR,43.5748792270531,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,54.43747412008276,254.04154589371956,199.60407177363683,453.6456176673564,162.53429951690808,12.07024154589371,31.954911433172274,714.6425442834133
Roots/tubers,Belarus,BLR,83.969465648855,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,104.90185387131959,489.54198473282463,384.6401308615051,874.1821155943297,313.2061068702292,23.259541984732838,61.57760814249368,1377.127226463105
Sugar beet,Belarus,BLR,146.586345381526,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,183.12822719449213,854.5983935742967,671.4701663798045,1526.0685599541011,546.767068273092,40.60441767068271,107.49665327978573,2404.064926372154
Vegetables,Belarus,BLR,67.7966101694915,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,84.69733656174331,395.25423728813547,310.5569007263921,705.8111380145276,252.8813559322033,18.77966101694915,49.717514124293764,1111.8870056497171
Wheat,Belarus,BLR,105.623471882641,19,CIS,Belarus,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BLR,131.95389451624223,615.7848410757971,483.8309465595547,1099.6157876353518,393.9755501222509,29.25770171149156,77.45721271393673,1732.2601466992733
Fruit primary and citrus fruits and treenuts,Belgium,BEL,142.189275164735,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,2190.8320389846417,828.9634742104049,651.328444022461,1480.291918232866,530.3659963644616,39.3864292206316,104.27213512080566,4345.148517923407
Grassland,Belgium,BEL,0.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maize,Belgium,BEL,50.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,770.3928571428571,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1527.945238095238
Maize green,Belgium,BEL,50.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,770.3928571428571,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,1527.945238095238
Other cereals,Belgium,BEL,110.579612555682,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,1703.79487317044,644.6791411996261,506.5336109425633,1151.2127521421894,412.4619548326939,30.63055267792392,81.09171587416681,3379.191848697414
Other oil crops,Belgium,BEL,20.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,308.1571428571429,116.6,91.61428571428571,208.21428571428572,74.6,5.540000000000001,14.666666666666666,611.1780952380952
Pulses,Belgium,BEL,20.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,308.1571428571429,116.6,91.61428571428571,208.21428571428572,74.6,5.540000000000001,14.666666666666666,611.1780952380952
Rapeseed,Belgium,BEL,150.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,2311.1785714285716,874.5000000000001,687.1071428571428,1561.607142857143,559.5,41.550000000000004,110.0,4583.835714285715
Residual,Belgium,BEL,2.1313447628373,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,32.839455627973855,12.425739967341459,9.763081402911144,22.188821370252604,7.949915965383129,0.5903824993059321,1.56298615941402,65.13156162232954
Roots/tubers,Belgium,BEL,146.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,2249.547142857143,851.1800000000001,668.7842857142856,1519.9642857142858,544.58,40.442,107.06666666666668,4461.6000952380955
Sugar beet,Belgium,BEL,117.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,1802.7192857142857,682.1100000000001,535.9435714285714,1218.0535714285716,436.41,32.409000000000006,85.80000000000001,3575.391857142857
Vegetables,Belgium,BEL,150.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,2311.1785714285716,874.5000000000001,687.1071428571428,1561.607142857143,559.5,41.550000000000004,110.0,4583.835714285715
Wheat,Belgium,BEL,166.0,20,Europe,Belgium,wet,0.037,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BEL,2557.704285714286,967.7800000000001,760.3985714285714,1728.1785714285716,619.18,45.982000000000006,121.73333333333335,5072.778190476191
Coffee green,Bolivia (Plurinational State of),BOL,0.194995861436895,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,1.9488443523035963,1.1368258721770979,0.8932203281391483,2.0300462003162463,0.7273345631596184,0.05401385361801992,0.14299696505372303,4.903235934451204
Cottonseed,Bolivia (Plurinational State of),BOL,0.0,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fruit primary and citrus fruits and treenuts,Bolivia (Plurinational State of),BOL,3.56500081818393,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,35.62963674859254,20.783954770012315,16.330250176438245,37.114204946450556,13.297453051826059,0.9875052266369486,2.614333933334882,89.64313390684099
Grassland,Bolivia (Plurinational State of),BOL,0.421338285595818,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,4.210975208611919,2.456402205023619,1.9300303039471287,4.386432508970747,1.5715918052724012,0.1167107051100416,0.30898140943693325,10.594691637402041
Maize,Bolivia (Plurinational State of),BOL,13.2338527848615,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,132.2629058327015,77.15336173574255,60.620498506654855,137.7738602423974,49.3622708875334,3.665777221406636,9.704825375565102,332.76963955960406
Other cereals,Bolivia (Plurinational State of),BOL,3.83055030612519,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,38.28361420235976,22.33210828470986,17.546656509414884,39.87876479412475,14.28795264184696,1.0610624347966777,2.8090702244918067,96.32046429761995
Other oil crops,Bolivia (Plurinational State of),BOL,0.0769299046551499,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,0.7688594470963268,0.44850134413952397,0.35239391325248304,0.800895257392007,0.28694854436370915,0.021309583589476523,0.0564152634137766,1.9344280958552962
Residual,Bolivia (Plurinational State of),BOL,0.0008367934749234,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,0.008363153072234439,0.004878505958803422,0.003833111824774117,0.00871161778357754,0.0031212396614642823,0.00023179179255378184,0.0006136485482771601,0.021041450858107207
Rice,Bolivia (Plurinational State of),BOL,14.4387723125282,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,144.30521585492468,84.17804258203941,66.13989060017381,150.3179331822132,53.85662072573019,3.999539930570312,10.588433029187348,363.0677427226257
Roots/tubers,Bolivia (Plurinational State of),BOL,0.243982459808513,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,2.43843041260051,1.4224177406836305,1.1176139391085669,2.5400316797921976,0.9100545750857535,0.0675831413669581,0.1789204705262429,6.135020279371662
Soybeans,Bolivia (Plurinational State of),BOL,2.08684493711094,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,20.856524542897336,12.166305983356782,9.559240415494612,21.725546398851392,7.783931615423807,0.5780560475797305,1.530352953881356,52.47441155863362
Sugar cane,Bolivia (Plurinational State of),BOL,7.14057703257763,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,71.3649670284473,41.629564099927585,32.70894322137167,74.33850732129926,26.63435233151456,1.9779398380240036,5.236423157223595,179.5521896765087
Tea,Bolivia (Plurinational State of),BOL,0.0,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vegetables,Bolivia (Plurinational State of),BOL,2.14473219118725,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,21.435066299351426,12.503788674621667,9.824405387202736,22.328194061824405,7.9998510731284425,0.5940908169588682,1.57280360687065,53.93000585813379
Wheat,Bolivia (Plurinational State of),BOL,13.0013767865609,25,Latin America,Bolivia_(Plurinational_State_of),wet,0.024,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BOL,129.93947428397152,75.79802666565006,59.555592380153605,135.35361904580367,48.495135413872156,3.6013813698773696,9.534342976811327,326.923953090336
Coffee green,Brazil,BRA,161.093544161062,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,1140.4272258430613,939.1753624589915,737.9234990749217,1677.0988615339131,600.8789197207612,44.62291173261418,118.13526571811212,3581.1631845484617
Cottonseed,Brazil,BRA,238.505122069958,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,1688.4459034538243,1390.4848616678548,1092.523819881886,2483.0086815497407,889.6241053209433,66.06591881337837,174.90375618463588,5302.048365322523
Fruit primary and citrus fruits and treenuts,Brazil,BRA,57.9047323433852,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,409.92414446806487,337.5845895619357,265.2450346558066,602.8296242177423,215.9846516408268,16.0396108591177,42.46347038514915,1287.2415015709007
Grassland,Brazil,BRA,42.9977651705212,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,304.3934647178826,250.67697094413856,196.96047717039457,447.63744811453313,160.38166408604408,11.910380952234373,31.53169445838221,955.8546523290763
Maize,Brazil,BRA,68.4551702459028,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,484.61370879081625,399.0936425336133,313.57357627641045,712.6672188100238,255.33778501721747,18.96208215811508,50.200458180328724,1521.7812529565012
Other cereals,Brazil,BRA,29.9057763211798,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,211.71153508515215,174.35067595247824,136.9898168198043,311.3404927722826,111.54854567800065,8.283900040966806,21.930902635531854,664.8153762119341
Residual,Brazil,BRA,24.5347679015251,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,173.68863190858235,143.03769686589132,112.38676182320033,255.42445868909164,91.51468427268863,6.796130708722453,17.992163127785076,545.4160687068701
Rice,Brazil,BRA,82.7724644729021,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,585.9699252792377,482.5634678770192,379.1570104748008,861.72047835182,308.74129248392484,22.927972658993884,60.699807280128205,1840.0594760541046
Roots/tubers,Brazil,BRA,147.1070825501,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,1041.413067967172,857.6342912670831,673.8555145669936,1531.4898058340768,548.709417911873,40.7486618663777,107.87852720340665,3270.2394807829064
Soybeans,Brazil,BRA,15.6666787459476,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,110.90889503649049,91.33673708887451,71.76457914125854,163.10131623013305,58.436711722384544,4.339670012627486,11.48889774702824,348.2754907486638
Sugar cane,Brazil,BRA,76.0763815946904,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,538.5664414178406,443.52530469704504,348.48416797624964,792.0094726732947,283.7649033481952,21.073157701729244,55.78934650277296,1691.2033216438329
Vegetables,Brazil,BRA,39.2854820109421,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,278.11315157889084,229.0343601237924,179.955568668694,408.9899287924864,146.53484790081401,10.882078517030962,28.80935347469087,873.3293602639131
Wheat,Brazil,BRA,55.4638541879992,28,Latin America,Brazil,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BRA,392.64447061232863,323.3542699160353,254.06406921974207,577.4183391357774,206.880176121237,15.363487610075781,40.673493071199424,1232.979966550618
Fruit primary and citrus fruits and treenuts,Bulgaria,BGR,90.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,262.35,524.7,412.26428571428573,936.9642857142858,335.7,24.930000000000003,66.0,1625.9442857142858
Grassland,Bulgaria,BGR,0.014336917562724,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,0.041792114695340464,0.08358422939068093,0.06567332309267786,0.14925755248335879,0.05347670250896052,0.003971326164874549,0.0105137395459976,0.25901143539853194
Maize,Bulgaria,BGR,130.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,378.95,757.9,595.492857142857,1353.3928571428569,484.9,36.010000000000005,95.33333333333333,2348.5861904761905
Maize green,Bulgaria,BGR,90.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,262.35,524.7,412.26428571428573,936.9642857142858,335.7,24.930000000000003,66.0,1625.9442857142858
Other cereals,Bulgaria,BGR,81.1604938271605,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,236.58283950617283,473.16567901234566,371.77303350970016,844.9387125220458,302.7286419753086,22.48145679012346,59.517695473251024,1466.2493462669017
Other oil crops,Bulgaria,BGR,90.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,262.35,524.7,412.26428571428573,936.9642857142858,335.7,24.930000000000003,66.0,1625.9442857142858
Pulses,Bulgaria,BGR,4.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,11.66,23.32,18.322857142857142,41.64285714285714,14.92,1.108,2.9333333333333336,72.26419047619048
Rapeseed,Bulgaria,BGR,115.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,335.225,670.45,526.7821428571428,1197.232142857143,428.95,31.855000000000004,84.33333333333333,2077.5954761904763
Residual,Bulgaria,BGR,42.2842639593909,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,123.25862944162446,246.51725888324893,193.69213197969557,440.2093908629445,157.72030456852806,11.71274111675128,31.008460236886663,763.9095262267349
Roots/tubers,Bulgaria,BGR,130.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,378.95,757.9,595.492857142857,1353.3928571428569,484.9,36.010000000000005,95.33333333333333,2348.5861904761905
Vegetables,Bulgaria,BGR,130.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,378.95,757.9,595.492857142857,1353.3928571428569,484.9,36.010000000000005,95.33333333333333,2348.5861904761905
Wheat,Bulgaria,BGR,125.0,31,Europe,Bulgaria,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,BGR,364.375,728.75,572.5892857142857,1301.3392857142858,466.25,34.625,91.66666666666667,2258.2559523809523
Cottonseed,Burkina Faso,BFA,63.6434108527132,32,Africa,Burkina_Faso,dry,0.003,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,BFA,79.508803986711,132.514673311185,291.53228128460694,424.04695459579193,237.38992248062024,17.62922480620156,46.671834625323015,805.2467404946478
Maize,Burkina Faso,BFA,35.8320526893524,32,Africa,Burkina_Faso,dry,0.003,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,BFA,44.76447153834097,74.6074525639016,164.13639564058354,238.74384820448515,133.65355653128447,9.925478594950617,26.276838638858425,453.3641935079196
Other cereals,Burkina Faso,BFA,3.22720588235294,32,Africa,Burkina_Faso,dry,0.003,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,BFA,4.031702205882352,6.719503676470587,14.78290808823529,21.502411764705876,12.037477941176467,0.8939360294117645,2.3666176470588227,40.832145588235285
Pulses,Burkina Faso,BFA,1.9780701754386,32,Africa,Burkina_Faso,dry,0.003,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,BFA,2.47117481203008,4.1186246867167995,9.060974310776958,13.179598997493757,7.378201754385978,0.5479254385964922,1.45058479532164,25.02748579782795
Rice,Burkina Faso,BFA,17.2,32,Africa,Burkina_Faso,dry,0.003,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,BFA,21.487714285714286,35.81285714285715,78.7882857142857,114.60114285714286,64.15599999999999,4.7644,12.613333333333332,217.62259047619048
Sugar cane,Burkina Faso,BFA,40.5,32,Africa,Burkina_Faso,dry,0.003,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,BFA,50.59607142857143,84.32678571428572,185.51892857142855,269.8457142857143,151.065,11.2185,29.7,512.4252857142857
Vegetables,Burkina Faso,BFA,7.375,32,Africa,Burkina_Faso,dry,0.003,Regional,0.11,0.005,0.0,0.011,0.2,0.277,3.73,BFA,9.213482142857142,15.35580357142857,33.78276785714286,49.138571428571424,27.50875,2.042875,5.408333333333334,93.31201190476189
Fruit primary and citrus fruits and treenuts,Canada,CAN,85.8340396743314,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,500.412451301352,500.412451301352,393.18121173677656,893.5936630381286,320.1609679852561,23.776028989789797,62.94496242784303,1800.8880737423694
Grassland,Canada,CAN,9.11713931256589,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,53.15292219225914,53.15292219225914,41.76301029391789,94.91593248617703,34.00692963587077,2.5254475895807516,6.685902162548319,191.287134066436
Maize,Canada,CAN,144.984286191909,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,845.2583884988295,845.2583884988295,664.131590963366,1509.3899794621955,540.7913874958206,40.1606472751588,106.32180987406662,3041.9222126060713
Maize green,Canada,CAN,72.492436583663,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,422.6309052827553,422.6309052827553,332.067139865022,754.6980451477773,270.39678845706294,20.08040493367465,53.16112016135287,1520.967263982623
Other cereals,Canada,CAN,72.8720066395417,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,424.8437987085281,424.8437987085281,333.8058418424149,758.649640550943,271.8125847654905,20.18554583915305,53.43947153566392,1528.9310413997785
Other oil crops,Canada,CAN,63.1907894736842,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,368.40230263157883,368.40230263157883,289.4589520676691,657.8612546992479,235.70164473684207,17.503848684210524,46.33991228070175,1325.808963032581
Pulses,Canada,CAN,8.87264734166781,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,51.727534001923324,51.727534001923324,40.643062430082615,92.37059643200594,33.09497458442093,2.4577233136419836,6.506608050556394,186.15743638254858
Rapeseed,Canada,CAN,107.620215550786,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,627.4258566610823,627.4258566610823,492.97745880513617,1120.4033154662184,401.4234040044318,29.810799707567725,78.92149140390974,2257.98486724321
Residual,Canada,CAN,0.0,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roots/tubers,Canada,CAN,171.668782158894,37,North America,Canada,wet,0.014,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,CAN,1000.828999986352,1000.828999986352,786.3656428464194,1787.1946428327715,640.3245574526746,47.55225265801364,125.8904402498556,3601.790893179667
